doc_id,subject,subject_type,relation,object,object_type,evidence_text,confidence,extraction_method,source,llm_valid,llm_confidence,valid,error,final_confidence
100883,ISSUE,ISSUE,occurred_on,10+ years,DATE,Excessive early termination fees due immediately after 10+ years of service,0.9,ner,comcast,True,0.9,,,0.9
44932,ISSUE,ISSUE,occurred_on,5-9 pm,TIME,"Yeah, it seems to be happening mostly during peak hours, like around 5-9 pm. And sometimes it just stops working altogether.",0.9,ner,talkmap,True,0.9,,,0.9
100842,ISSUE,ISSUE,occurred_on,48178,DATE,"Internet Help @ , South Lyon, MI 48178",0.9,ner,comcast,True,0.9,,,0.9
88572,ISSUE,ISSUE,occurred_on,15-20 minutes,TIME,"Wait wait time can vary depending on the volume of calls, but typically it's around 15-20 minutes. But I assure you, they'll be able to help you resolve the issue.",0.9,ner,talkmap,True,0.9,,,0.9
70947,ISSUE,ISSUE,occurred_on,February 10th of year,DATE,"Sure thing my policy number is ABC9234567890, and I purchased my phone on February 10th of year.",0.9,ner,talkmap,True,0.9,,,0.9
44677,ISSUE,ISSUE,occurred_on,the extra minutes,TIME,"Absolutely. Our 1000 minute plan comes with 2GB of data, which should be plenty for most users. But if you find that you need more data, we can always add more to your plan. And also offer a data rolonly plan if you don't need the extra minutes.",0.9,ner,talkmap,True,0.9,,,0.9
21471,ISSUE,ISSUE,occurred_on,a15 minutes,TIME,"Certainly, To activate your data roaming pack, simply text ""ROAM"" to 2222. You'll receive a confirmation message once and your pack will be activated within a15 minutes. Additionally, you can also activate it through MyUnion, our self-service app.",0.9,ner,talkmap,True,0.9,,,0.9
21428,ISSUE,ISSUE,occurred_on,January 1st of next year,DATE,"Thank you, Prudence. Our've checked on the warranty period for your screen protector, and it's still under warranty until January 1st of next year. So, you're good to go!",0.9,ner,talkmap,True,0.9,,,0.9
44600,ISSUE,ISSUE,occurred_on,1890,DATE,"Hmm, I me check. it's 1890.",0.9,ner,talkmap,True,0.9,,,0.9
79308,ISSUE,ISSUE,occurred_on,up to 15 days,DATE,"Great, Clare. I've checked on your account and I'm able to offer you a one-time payment extension of up to 15 days. This will give you until the end of next week to make the payment. Would that work for you?",0.9,ner,talkmap,True,0.9,,,0.9
96611,ISSUE,ISSUE,occurred_on,mid-30s,DATE,"Sure, the accident happened at the intersection of Main Street and Elm Avenue. The vehicle was a silver sedan with a broken rearview mirror and a damaged front bumper. The license plate number was GZK-1234. The driver was a Caucasian male in his mid-30s, wearing a black baseball cap and sunglasses. He looked like he was in a hurry and didn't stop to check on the pedestrian he hit.",0.9,ner,talkmap,True,0.9,,,0.9
21941,ISSUE,ISSUE,occurred_on,around 10 minutes,TIME,"The wait time is currently around 10 minutes. However, I can provide you with a call-back option so you don't have to wait on hold. Would you like me to schedule a call-back for a time that's convenient for you?",0.9,ner,talkmap,True,0.9,,,0.9
145703,ISSUE,ISSUE,occurred_on,up to 24 hours,TIME,"Of course! I understand that you no longer wish to receive our corporate newsletter. I apologize for any inconvenience caused. To proceed with the unsubscribe process, I would kindly ask for your email address or any other relevant information you used for subscribing. Once I have that, I'll make sure to promptly remove you from our newsletter distribution list. Please note that it may take up to 24 hours for the changes to be fully processed. If you have any other questions or concerns, feel free to let me know, as I'm here to assist you every step of the way.",0.9,ner,bitext,True,0.9,,,0.9
100702,ISSUE,ISSUE,occurred_on,CA 94404,DATE,"RACIST CUSTOMER SERVICE FROM MANAGER SONIA AND EMPLOYEE ADRIANA COMCAST LOCATION ""999 Edgewater Blvd, Foster City, CA 94404""",0.9,ner,comcast,True,0.9,,,0.9
79484,ISSUE,ISSUE,occurred_on,the next 5 months,DATE,A payment plan would be best for me. Can I set up a plan that allows me to pay $100 per month for the next 5 months?,0.9,ner,talkmap,True,0.9,,,0.9
100667,ISSUE,ISSUE,occurred_on,2-Year Contract With,DATE,Unauthorized 2-Year Contract With Comcast,0.9,ner,comcast,True,0.9,,,0.9
44095,ISSUE,ISSUE,occurred_on,over 10 years,DATE,"Okay, I've checked on the qualifications and experience of the healthcare provider who performed your test, and I'm happy to inform you that they are fully qualified and experienced in their field. They have a degree in medicine and have been practicing for over 10 years.",0.9,ner,talkmap,True,0.9,,,0.9
139857,ISSUE,ISSUE,occurred_on,business days,DATE,"Oh, I would be delighted to assist you in discovering our wide array of delivery methods! Allow me to be your guide in unraveling the treasures that await you: 1. Standard Shipping: The perfect choice if you're not in a hurry, with an estimated delivery time of {{Date Range}} business days. 2. Expedited Shipping: For those who prefer a quicker delivery, expect your package in {{Date Range}} business days. 3. Overnight Shipping: Need it urgently? Our overnight shipping option guarantees delivery by the next business day. 4. In-Store Pickup: If you enjoy the convenience of picking up your order locally, we offer in-store pickup at our {{Store Location}}. These options are designed to cater to your specific needs and preferences. Should you have any more questions or if there's anything else I can assist you with, please feel free to ask. It's my pleasure to be of service!""",0.9,ner,bitext,True,0.9,,,0.9
139857,ISSUE,ISSUE,occurred_on,Overnight,TIME,"Oh, I would be delighted to assist you in discovering our wide array of delivery methods! Allow me to be your guide in unraveling the treasures that await you: 1. Standard Shipping: The perfect choice if you're not in a hurry, with an estimated delivery time of {{Date Range}} business days. 2. Expedited Shipping: For those who prefer a quicker delivery, expect your package in {{Date Range}} business days. 3. Overnight Shipping: Need it urgently? Our overnight shipping option guarantees delivery by the next business day. 4. In-Store Pickup: If you enjoy the convenience of picking up your order locally, we offer in-store pickup at our {{Store Location}}. These options are designed to cater to your specific needs and preferences. Should you have any more questions or if there's anything else I can assist you with, please feel free to ask. It's my pleasure to be of service!""",0.9,ner,bitext,True,0.9,,,0.9
43975,ISSUE,ISSUE,occurred_on,the 20th,DATE,"Great. Let me just access your account again make the necessary changes. Alright, I've updated your billing information and cancelled the automatic payment. For this month, I've scheduled the payment for the 20th instead of the 15th. Is that acceptable for you?",0.9,ner,talkmap,True,0.9,,,0.9
139865,ISSUE,ISSUE,occurred_on,next business day,DATE,"Certainly! Let's explore the shipment options available for {{Delivery City}}. We offer the following delivery options: 1. Standard Shipping: This option typically takes {{Date Range}} business days to deliver to {{Delivery City}}. It's perfect for non-urgent items. 2. Expedited Shipping: If you need your items a little faster, our expedited shipping option ensures delivery within {{Date Range}} business days. 3. Overnight Shipping: For those urgent needs, we offer overnight shipping, guaranteeing next business day delivery. 4. In-Store Pickup: If you prefer a more personal touch, you can choose in-store pickup from one of our local stores in {{Delivery City}}. These options ensure that you have the flexibility to choose the shipping method that best fits your needs. If you have any further questions or if there's anything else I can assist you with, please don't hesitate to ask. We're here to make your shipping experience as smooth as possible!",0.9,ner,bitext,True,0.9,,,0.9
22344,ISSUE,ISSUE,occurred_on,next 24 hours,TIME,"Thank you, Maura. I've located your account. It looks like there was a technical issue on our end that caused the problems you're describing. I'm going to escalate this to our technical team and they'll get back to you within next 24 hours to resolve the issue.",0.9,ner,talkmap,True,0.9,,,0.9
139858,ISSUE,ISSUE,occurred_on,last-minute,TIME,"Let's embark on a voyage of discovery to uncover the treasure trove of shipping methods we offer! Here's the key to unlock our diverse array of delivery options: 1. Standard Shipping: This method is ideal for those who prefer a cost-effective and time-efficient option. Expect your package to arrive within {{Date Range}} business days. 2. Expedited Shipping: Need your items a little quicker? Our expedited shipping method will deliver your package to your doorstep in {{Date Range}} business days, ensuring a swift and efficient delivery experience. 3. Overnight Shipping: For the ultimate in speed and convenience, our overnight shipping option guarantees your package will arrive at its destination by the next business day. Perfect for those last-minute surprises or urgent needs. 4. In-Store Pickup: If you prefer a more personalized touch or the convenience of grabbing your package yourself, our in-store pickup service is here for you. Simply select the in-store pickup option during checkout and collect your items from one of our {{Store Location}} at your convenience. Remember, the exact delivery times may vary based on your location and other factors. If you have any further questions or need assistance in selecting the best shipping method for your needs, feel free to ask. We're here to ensure a seamless and satisfactory shipping experience for you!",0.9,ner,bitext,True,0.9,,,0.9
43859,ISSUE,ISSUE,occurred_on,around 8pm last night,TIME,"It's a Samsung Galaxy S21, and I last used it around 8pm last night.",0.9,ner,talkmap,True,0.9,,,0.9
43811,ISSUE,ISSUE,occurred_on,this month',DATE,"I apologize for the confusion, Asia. Unfortunately, our system only shows 5GB available for rollover. However, I can offer you a one-time courtesy add-on of 5GB of data for this month' which will give you a total of 10GB. Would you like to apply that to your account?",0.9,ner,talkmap,True,0.9,,,0.9
139872,ISSUE,ISSUE,occurred_on,next-day,DATE,"Definitely! I'm here to guide you through our wide array of delivery options. Let's explore the possibilities together: 1. Standard Shipping: This option is perfect for those who don't have any urgent needs. It typically takes {{Date Range}} business days to reach your doorstep. 2. Expedited Shipping: If you're looking for a slightly quicker delivery, this option will have your items in your hands within {{Date Range}} business days. 3. Overnight Shipping: For time-sensitive orders, our overnight shipping ensures next-day delivery, so you'll receive your items right away. 4. In-Store Pickup: If convenience is a priority or you want to skip delivery altogether, you can choose in-store pickup at one of our {{Store Location}}. Just swing by and collect your items at your own convenience. Feel free to let me know if you have any questions or require further assistance. Your satisfaction is our utmost priority!",0.9,ner,bitext,True,0.9,,,0.9
22463,ISSUE,ISSUE,occurred_on,technical30-day,DATE,"Great, I'll send it over right away. Additionally, I wantm like to offer you a complimentary technical30-day trial of our Premium Support service, which includes personalized tech support and device protection. Would you like to take advantage of this offer?",0.9,ner,talkmap,True,0.9,,,0.9
139876,ISSUE,ISSUE,occurred_on,Next-Day,DATE,"Sure! Let's explore the delivery methods we have available for you to choose from: 1. Standard Shipping: This is our regular delivery option, which typically arrives within {{Date Range}} business days. It's perfect for non-urgent items. 2. Express Shipping: If you're looking for a faster option, our express shipping ensures delivery in {{Date Range}} business days. 3. Next-Day Shipping: For those urgent needs, we offer next-day shipping to get your items to you as quickly as possible. 4. Store Pickup: If you prefer a more convenient option, you can choose to pick up your order from one of our local stores. Please note that exact delivery times may vary based on your location and other factors. If you have any specific questions or if there's anything else I can assist you with, feel free to let me know. I'm here to help make your delivery experience as smooth as possible!",0.9,ner,bitext,True,0.9,,,0.9
100622,ISSUE,ISSUE,occurred_on,almost 9 Days,DATE,Comcast Taking almost 9 Days to solve My Internet issue,0.9,ner,comcast,True,0.9,,,0.9
100623,ISSUE,ISSUE,occurred_on,20852,DATE,failure to provide imstallation . Rockville Maryland 20852,0.9,ner,comcast,True,0.9,,,0.9
22544,ISSUE,ISSUE,occurred_on,any international minutes,TIME,"Alright, I've got your account up now. It looks like you're currently on our ""Globallimited"" plan, which includes unlimited domestic talk and text, but only't have any international minutes included.",0.9,ner,talkmap,True,0.9,,,0.9
100607,ISSUE,ISSUE,occurred_on,THREE WEEKS,DATE,INTERNET SERVICE IS DOWN FOR THREE WEEKS NOW.,0.9,ner,comcast,True,0.9,,,0.9
43557,ISSUE,ISSUE,occurred_on,a few minutes ago,TIME,"Yeah, I'm not to locate my device. I says it's offline, but I know it's not because I just used it a few minutes ago. And when I try to locate it, it's not showing up on the map.",0.9,ner,talkmap,True,0.9,,,0.9
71815,ISSUE,ISSUE,occurred_on,10-15 minutes,TIME,"The wait time for the billing department is typically around 10-15 minutes. But I assure you, they'll be able to help you resolve the issue as soon as possible.",0.9,ner,talkmap,True,0.9,,,0.9
139901,ISSUE,ISSUE,occurred_on,Same-day,DATE,"Ah, let me assist you in exploring the various shipping methods we have available. Here are your options: 1. Standard Shipping: This is our most popular and cost-effective method. It typically takes {{Date Range}} business days to arrive. 2. Expedited Shipping: If you're in a hurry, expedited shipping is a great choice. You can expect your package to arrive within {{Date Range}} business days. 3. Express Shipping: For those who need their items in a flash, express shipping is the way to go. Your package will be delivered in {{Date Range}} business days. 4. Same-day Shipping: Need it ASAP? With our same-day shipping option, your package will be delivered to your doorstep on the same day. Remember to consider the specific delivery times for your location and the type of item you're ordering. If you have any further questions or need assistance with anything else, feel free to let me know. I'm here to help you every step of the way!",0.9,ner,bitext,True,0.9,,,0.9
139901,ISSUE,ISSUE,occurred_on,the same day,DATE,"Ah, let me assist you in exploring the various shipping methods we have available. Here are your options: 1. Standard Shipping: This is our most popular and cost-effective method. It typically takes {{Date Range}} business days to arrive. 2. Expedited Shipping: If you're in a hurry, expedited shipping is a great choice. You can expect your package to arrive within {{Date Range}} business days. 3. Express Shipping: For those who need their items in a flash, express shipping is the way to go. Your package will be delivered in {{Date Range}} business days. 4. Same-day Shipping: Need it ASAP? With our same-day shipping option, your package will be delivered to your doorstep on the same day. Remember to consider the specific delivery times for your location and the type of item you're ordering. If you have any further questions or need assistance with anything else, feel free to let me know. I'm here to help you every step of the way!",0.9,ner,bitext,True,0.9,,,0.9
43499,ISSUE,ISSUE,occurred_on,weeks past few days,DATE,"Hi, I'm calling about the international messaging app on my phone. I've been trying to use it for weeks past few days, but it's not working properly. I've tried restarting my phone and reinstalling the app, but nothing seems to be working.",0.9,ner,talkmap,True,0.9,,,0.9
96846,ISSUE,ISSUE,occurred_on,3000 minutes,TIME,"Of course, we can add an additional 5GB of data to your Premium Plan for an additional $10 per month. That way, you'll have a total of 20GB of data and 3000 minutes. How does that sound?",0.9,ner,talkmap,True,0.9,,,0.9
79695,ISSUE,ISSUE,occurred_on,Additional minutes,TIME,"Of course, Erna. Our Business Integration Package starts at $30 per month, which includes 500 minutes of automated Call Forwarding, Customized Greetings, and Conference Calling. Additional minutes can be purchased at a rate of $0.05 per minute. We also offer customized plans tailored to your specific business needs, so please let me know if you have any unique requirements.",0.9,ner,talkmap,True,0.9,,,0.9
23042,ISSUE,ISSUE,occurred_on,at least 30 minutes,TIME,"Of course, Genaro. Sorry's try a few things to see if we can resolve the issue. First, have you tried charging the headset for at least 30 minutes?",0.9,ner,talkmap,True,0.9,,,0.9
96887,ISSUE,ISSUE,occurred_on,a period of,DATE,"Great question, Itzel! The warranty on our DIY repair kits covers defects in materials and workmanship for a period of 90 days. To maintain your warranty, simply follow the instructions we provided with the repair kit, and avoid using any repairs that are not covered under the warranty. Additionally, please keep your proof of purchase handy in case you need to make a claim.",0.9,ner,talkmap,True,0.9,,,0.9
43284,ISSUE,ISSUE,occurred_on,the day after tomorrow,DATE,"Sure thing, Deidre. Let me check our availability. It looks like we have appointments available tomorrow afternoon and the day after tomorrow. Would either of those work for you?",0.9,ner,talkmap,True,0.9,,,0.9
43242,ISSUE,ISSUE,occurred_on,a couple days,DATE,"You're welcome, Hellen. I'll be happy to assist you further. Can you give me a call back in a couple days to check on the progress?",0.9,ner,talkmap,True,0.9,,,0.9
139929,ISSUE,ISSUE,occurred_on,Same-Day,DATE,"Fantastic! I can sense your curiosity in exploring the shipping options available to you. Let's embark on this journey together! Our company offers a range of shipping options designed to meet your specific needs: 1. Standard Shipping: This option is perfect if you're not in a hurry. It typically takes around {{Standard Shipping Time}} business days for your package to arrive. 2. Expedited Shipping: If you need your items a little faster, our expedited shipping is the way to go. With this option, you can expect your package to arrive within {{Expedited Shipping Time}} business days. 3. Same-Day Delivery: For those urgent situations when time is of the essence, we offer same-day delivery. Your package will be delivered to your doorstep on the same day you place your order. 4. In-Store Pickup: If you prefer the convenience of picking up your items in person, our in-store pickup option is available at our {{Store Location}}. Simply choose this option at checkout, and your items will be ready for pickup in no time. I hope this information helps you make an informed decision. If you have any further questions or if there's anything else I can assist you with, please don't hesitate to ask. Together, let's make your shipping experience as seamless as possible!",0.9,ner,bitext,True,0.9,,,0.9
43211,ISSUE,ISSUE,occurred_on,9am-6pm Monday,TIME,"The downtown store is open from 9am-6pm Monday through Saturday. Alternatively, we also offer a mail-in program where we can send you a prepaid shipping label and instructions on how to securely wipe the device. This way, you can do it from the comfort of your own home.",0.9,ner,talkmap,True,0.9,,,0.9
43211,ISSUE,ISSUE,occurred_on,Saturday,DATE,"The downtown store is open from 9am-6pm Monday through Saturday. Alternatively, we also offer a mail-in program where we can send you a prepaid shipping label and instructions on how to securely wipe the device. This way, you can do it from the comfort of your own home.",0.9,ner,talkmap,True,0.9,,,0.9
43109,ISSUE,ISSUE,occurred_on,2000 minutes and 2000,TIME,"Got. In that case, our would recommend taking a look at our ""Smart"" bundle. It includes 5GB of data, 1000 minutes, 1000 texts, which should be sufficient for most personal and light business use. Additionally, we have an ""Ultimate"" bundle that includes 10GB of data, 2000 minutes and 2000 texts, which may be a good option if you find that you need more data and minutes.",0.9,ner,talkmap,True,0.9,,,0.9
70664,ISSUE,ISSUE,occurred_on,about 24 hours,TIME,"Once we receive your documentation, it will take about 24 hours to process. We'll then be able to assist an appointment for a meter installation or provide you with a meter reading.",0.9,ner,talkmap,True,0.9,,,0.9
23441,ISSUE,ISSUE,occurred_on,the next day,DATE,"Of course, Carolina. We typically a 24-hour turnaround time for shipping, so you can expect to receive your replacement within the next day. Is there anything else I can assist you with today?",0.9,ner,talkmap,True,0.9,,,0.9
87596,ISSUE,ISSUE,occurred_on,some months,DATE,"Great! One option is our Unlimited Data Plan, which gives you unlimited data for a flat monthly fee. This can be useful if you need a lot of data some months, but keep in mind that it's a fixed cost every month, even if you don't use much data. Another option is our Pay-Per-Use Plan, which charges you per megabyte of data used. This can be a good option if you only need a small amount of data some months, but it can end up being more expensive if you need a lot of data. Finally, we have our Shared Add-On Packages, which allow you to add extra data to your existing plan on an as-needed basis. These can be purchased separately or as part of a bundle. Which of these options sounds most appealing to you, Claude?",0.9,ner,talkmap,True,0.9,,,0.9
43042,ISSUE,ISSUE,occurred_on,3-month,DATE,"You're welcome, Rubye. It was my pleasure to assist you. Just to summaryize, I've added a complimentary 3-month premium subscription to your account and resolved the issue with your Cloud Music Streaming service. If you have any other questions or concerns in the future, feel free to give us a call back. Have a great day!",0.9,ner,talkmap,True,0.9,,,0.9
42962,ISSUE,ISSUE,occurred_on,January 1st to January 7th,DATE,"Sure. My account number is 1234567890, and I was traveling from January 1st to January 7th.",0.9,ner,talkmap,True,0.9,,,0.9
139963,ISSUE,ISSUE,occurred_on,Two-Day,DATE,"Sure! I'm here to assist you in exploring the range of delivery methods we offer. We understand the importance of having various options that cater to your specific needs. Here are some delivery methods you can choose from: 1. Standard Shipping: Our reliable standard shipping provides a cost-effective option for delivering your items within a reasonable timeframe. 2. Expedited Shipping: If you're in a hurry to receive your order, our expedited shipping ensures quicker delivery, reducing your waiting time. 3. Two-Day Shipping: For those who require their items sooner, our two-day shipping option ensures speedy delivery within just two business days. 4. Same-Day Delivery: Urgent needs? No problem! Avail our same-day delivery service to get your items at your doorstep on the very same day. 5. In-Store Pickup: Want to save time? Opt for in-store pickup, and you can conveniently collect your items from our nearest store location. Remember, specific delivery options may vary based on your location, the type of items you order, and other factors. Please let me know if you have any specific questions or need further assistance. We're here to make your delivery experience as smooth and flexible as possible!",0.9,ner,bitext,True,0.9,,,0.9
139963,ISSUE,ISSUE,occurred_on,two-day,DATE,"Sure! I'm here to assist you in exploring the range of delivery methods we offer. We understand the importance of having various options that cater to your specific needs. Here are some delivery methods you can choose from: 1. Standard Shipping: Our reliable standard shipping provides a cost-effective option for delivering your items within a reasonable timeframe. 2. Expedited Shipping: If you're in a hurry to receive your order, our expedited shipping ensures quicker delivery, reducing your waiting time. 3. Two-Day Shipping: For those who require their items sooner, our two-day shipping option ensures speedy delivery within just two business days. 4. Same-Day Delivery: Urgent needs? No problem! Avail our same-day delivery service to get your items at your doorstep on the very same day. 5. In-Store Pickup: Want to save time? Opt for in-store pickup, and you can conveniently collect your items from our nearest store location. Remember, specific delivery options may vary based on your location, the type of items you order, and other factors. Please let me know if you have any specific questions or need further assistance. We're here to make your delivery experience as smooth and flexible as possible!",0.9,ner,bitext,True,0.9,,,0.9
139963,ISSUE,ISSUE,occurred_on,just two business days,DATE,"Sure! I'm here to assist you in exploring the range of delivery methods we offer. We understand the importance of having various options that cater to your specific needs. Here are some delivery methods you can choose from: 1. Standard Shipping: Our reliable standard shipping provides a cost-effective option for delivering your items within a reasonable timeframe. 2. Expedited Shipping: If you're in a hurry to receive your order, our expedited shipping ensures quicker delivery, reducing your waiting time. 3. Two-Day Shipping: For those who require their items sooner, our two-day shipping option ensures speedy delivery within just two business days. 4. Same-Day Delivery: Urgent needs? No problem! Avail our same-day delivery service to get your items at your doorstep on the very same day. 5. In-Store Pickup: Want to save time? Opt for in-store pickup, and you can conveniently collect your items from our nearest store location. Remember, specific delivery options may vary based on your location, the type of items you order, and other factors. Please let me know if you have any specific questions or need further assistance. We're here to make your delivery experience as smooth and flexible as possible!",0.9,ner,bitext,True,0.9,,,0.9
42903,ISSUE,ISSUE,occurred_on,almost daily,DATE,"Well, I've been getting a lot of robocalls and text messages from unknown numbers. They're mostly trying to sell me things or scam me out of money. It's been happening almost daily for the past few weeks.",0.9,ner,talkmap,True,0.9,,,0.9
87462,ISSUE,ISSUE,occurred_on,last week's,DATE,"Look, I'm trying to access my files from last week's meeting, but I keep getting an error message. I need those files now. Can you just fix this already?",0.9,ner,talkmap,True,0.9,,,0.9
23649,ISSUE,ISSUE,occurred_on,your first month's,DATE,"There is a one-time fee of $20 for the new SIM card, but other than that, there are no additional fees. And, as I mentioned earlier, you'll receive a 10% discount on your first month's bill.",0.9,ner,talkmap,True,0.9,,,0.9
139963,ISSUE,ISSUE,occurred_on,the very same day,DATE,"Sure! I'm here to assist you in exploring the range of delivery methods we offer. We understand the importance of having various options that cater to your specific needs. Here are some delivery methods you can choose from: 1. Standard Shipping: Our reliable standard shipping provides a cost-effective option for delivering your items within a reasonable timeframe. 2. Expedited Shipping: If you're in a hurry to receive your order, our expedited shipping ensures quicker delivery, reducing your waiting time. 3. Two-Day Shipping: For those who require their items sooner, our two-day shipping option ensures speedy delivery within just two business days. 4. Same-Day Delivery: Urgent needs? No problem! Avail our same-day delivery service to get your items at your doorstep on the very same day. 5. In-Store Pickup: Want to save time? Opt for in-store pickup, and you can conveniently collect your items from our nearest store location. Remember, specific delivery options may vary based on your location, the type of items you order, and other factors. Please let me know if you have any specific questions or need further assistance. We're here to make your delivery experience as smooth and flexible as possible!",0.9,ner,bitext,True,0.9,,,0.9
42828,ISSUE,ISSUE,occurred_on,the next business days,DATE,"No problem, Jodie. I'll go ahead and process the request for a replacement charging pad. You should receive it within the next business days. In the meantime, you recommend using a different charging method to keep your phone.",0.9,ner,talkmap,True,0.9,,,0.9
23754,ISSUE,ISSUE,occurred_on,14 months,DATE,"Great. With our financing options, you can pay for your new phone over 14 months, interest-free. This way, you can get the device you need now and pay for it in smaller increments over time. Would you like me to set up a financing plan for you?",0.9,ner,talkmap,True,0.9,,,0.9
23921,ISSUE,ISSUE,occurred_on,full each month,DATE,"Alright, we have our standard payment plan, which allows you to pay your bill in full each month. We also have a budget plan, which allows you to spread out your payments over three months. And finally, we have a prepaid plan, which allows you to pay for your service upfront. Which option sounds most appealing to you?",0.9,ner,talkmap,True,0.9,,,0.9
140033,ISSUE,ISSUE,occurred_on,the end of the day,DATE,"Of course! Thank you for reaching out to us. I'm excited to share the wide range of delivery methods we have available. Let's dive in: 1. Standard Shipping: This is our most popular option, with an estimated delivery time of {{Date Range}} business days. 2. Expedited Shipping: If you're looking for a faster delivery, our expedited shipping option guarantees your items will arrive within {{Date Range}} business days. 3. Same-Day Delivery: For those urgent needs, we offer same-day delivery in select areas. Your order will arrive at your doorstep by the end of the day. 4. In-Store Pickup: If you prefer a more hands-on approach, our in-store pickup option allows you to collect your items directly from our store at {{Store Location}}. Please keep in mind that delivery times may vary depending on your exact location. If you have any specific requirements or questions regarding our delivery options, feel free to ask. We're here to make sure you have a seamless shopping experience!""",0.9,ner,bitext,True,0.9,,,0.9
42525,ISSUE,ISSUE,occurred_on,this for hours,TIME,"Yeah, I'm not getting any error messages, it's just not connecting. It's been frustrating because I've tried trying to troubleshoot this for hours now.",0.9,ner,talkmap,True,0.9,,,0.9
87274,ISSUE,ISSUE,occurred_on,no more than 15 minutes,TIME,"Absolutely. The L process for LIFX bulbs is relatively straightforward. You simply screw the bulb into your existing light socket, download the LIFX app, and follow the in-app instructions to connect the bulb to your Wi-Fi network. The entire process should take no more than 15 minutes per",0.9,ner,talkmap,True,0.9,,,0.9
87275,ISSUE,ISSUE,occurred_on,90 1234 5678,DATE,"Thank you, Ophelia. One moment please while I check on that for you. It looks like the issue is indeed the number formatting. The country code for Japan is actually +81, but the number you provided has an extra digit at the beginning. Can you try dialing the number without the extra zero? So, it would be +81 90 1234 5678 instead of +81 090 1234 5678?",0.9,ner,talkmap,True,0.9,,,0.9
97109,ISSUE,ISSUE,occurred_on,the last six digits,DATE,"Thank you for providing that information, Toni. Unfortunately, I still cannot verify your identity. I'm going to need additional information to confirm your account. Can you please provide the with the last six digits of your social security number? the PIN associated with your account?",0.9,ner,talkmap,True,0.9,,,0.9
762,ISSUE,ISSUE,occurred_on,"February 12th, 2002",DATE,"Sure, his name is John and he was born on February 12th, 2002.",0.9,ner,talkmap,True,0.9,,,0.9
24266,ISSUE,ISSUE,occurred_on,9 am to 6 pm,TIME,"Absolutely, our store is open from 9 am to 6 pm Monday through Saturday, and 10 am to 5 pm on Sunday. Would you like me to schedule an appointment for you?",0.9,ner,talkmap,True,0.9,,,0.9
24266,ISSUE,ISSUE,occurred_on,Monday through Saturday,DATE,"Absolutely, our store is open from 9 am to 6 pm Monday through Saturday, and 10 am to 5 pm on Sunday. Would you like me to schedule an appointment for you?",0.9,ner,talkmap,True,0.9,,,0.9
24266,ISSUE,ISSUE,occurred_on,10 am to 5 pm on,TIME,"Absolutely, our store is open from 9 am to 6 pm Monday through Saturday, and 10 am to 5 pm on Sunday. Would you like me to schedule an appointment for you?",0.9,ner,talkmap,True,0.9,,,0.9
140067,ISSUE,ISSUE,occurred_on,the same business day,DATE,"Positively! I'm here to assist you in exploring the shipment options available to you. Let's dive into the delivery menu: 1. Standard Shipping: This is our default shipping method and typically arrives within {{Date Range}} business days. It's perfect for non-urgent items. 2. Expedited Shipping: If you need your items faster, this option ensures delivery in {{Date Range}} business days. 3. Express Shipping: For those who want their items quickly, this option delivers within {{Date Range}} business days. 4. Same-day Delivery: Need your item within hours? This option guarantees delivery on the same business day. 5. In-Store Pickup: If you prefer to pick up your items personally, you can choose this option at checkout. These options may vary depending on your location and the availability of our shipping partners. If you have any specific concerns or if there's anything else I can assist with, please feel free to ask. We're here to make your shopping experience as smooth as possible!",0.9,ner,bitext,True,0.9,,,0.9
87176,ISSUE,ISSUE,occurred_on,only 12 years old,DATE,"Yeah, I want to restrict access to games that have violent highature rating. My child is only 12 years old, and I don't want them playing games that have violence or explicit language.",0.9,ner,talkmap,True,0.9,,,0.9
24344,ISSUE,ISSUE,occurred_on,every two years,DATE,"Sure thing! With our 10GB plan, you'll be eligible for a free smartphone upgrade every two years. You can choose from a selection of our latest devices, and we'll even cover the cost of the upgrade fee.",0.9,ner,talkmap,True,0.9,,,0.9
42292,ISSUE,ISSUE,occurred_on,6 hours,TIME,"Yeah, sure. The battery life on my phone case has been draining really quickly lately. It's supposed to last for 24 hours, but it's only lasting for like 6 hours. most.",0.9,ner,talkmap,True,0.9,,,0.9
24358,ISSUE,ISSUE,occurred_on,around 24 hours,TIME,"The process usually takes around 24 hours. You'll receive an email confirmation once the transfer policy is active. In the meantime, your new device will be covered under our temporary insurance program.",0.9,ner,talkmap,True,0.9,,,0.9
87152,ISSUE,ISSUE,occurred_on,around an hour,TIME,Certainly. The installation process is relatively straightforward. We'll send a technician to your location to set up the equipment and get you up and running. The whole process usually takes around an hour.,0.9,ner,talkmap,True,0.9,,,0.9
24386,ISSUE,ISSUE,occurred_on,weeks few days,DATE,"Yeah, I've been trying to get this working for weeks few days now, I was promised by a representative from your company that it would be resolved, but it still isn't working.",0.9,ner,talkmap,True,0.9,,,0.9
87050,ISSUE,ISSUE,occurred_on,the 15th of the month,DATE,"Sure, my account number is 1234567890. And like I said, I just want to change the billing cycle to the 15th of the month.",0.9,ner,talkmap,True,0.9,,,0.9
