source,speaker,text
comcast,customer,Credit on Bill and Change of Service Request
comcast,customer,Internet speed
comcast,customer,False sales offers
comcast,customer,Incorrect Disclosure
comcast,customer,Paying for 50MB/s and getting 26MB/s
comcast,customer,Comcast misleading HSI customers
comcast,customer,Throttling of Comcast internet services
comcast,customer,Billing
comcast,customer,Unfair and Monopolistic Billing Practices
comcast,customer,Comcast/Xfinity
comcast,customer,Comcast Internet
comcast,customer,Broadband internet malfeasance by Comcast
comcast,customer,"Comcast speeds as low as 12 MB/s, paying for 105 MB/s and they wont figure it out."
comcast,customer,Lack of ISP choice
comcast,customer,FAILURE TO PROVIDE SERVICE WHILE STILL BILLING
comcast,customer,Slow Internet speeds
comcast,customer,Monopolies mean high prices and mediocre service
comcast,customer,Internet Speed
comcast,customer,Complaint . No resolution. Please help. Thank you.
comcast,customer,Comcast is charging consumer too much
comcast,customer,Comcast slowing down Netflix
comcast,customer,Comcast Excessive Charge When Cancelling Service
comcast,customer,Fradulent Services
comcast,customer,Comcast refusal of service
comcast,customer,Cyber Tele-marketing is my complaint!
comcast,customer,Comcast asking for interstructure fee
comcast,customer,"Deceptive trade practices, false advertising and bait and switch"
comcast,customer,Billing issues
comcast,customer,Failure to show for an appointment and lying
comcast,customer,over sold/ over billed for short term services
comcast,customer,Misrepresentation of Internet Speed
comcast,customer,Comcast Home Security System
comcast,customer,comcast transfer of service complaint
comcast,customer,I HAVE BEEN ASKING TO SPEAK WITH A SUPERVISOR EVERY DAY FOR THE LAST FIVE WEEKS
comcast,customer,"Comcast is giving out wrong information, accusing people and increasing equipment prices, when contract says price will stay the same for 2 years"
comcast,customer,unauthorized charges to my account by comcast
comcast,customer,Comcast charge my own router as unreturned equipment
comcast,customer,Internet Uasge/Overage
comcast,customer,Egregious Fees
comcast,customer,"CRAMMING, False Internet Promotion, SPEED complaint"
comcast,customer,Comcast Data Cap Overage Fees
comcast,customer,Comcast committing extortion
comcast,customer,Comcast
comcast,customer,overbilled
comcast,customer,Comcast Business Internet
comcast,customer,"Monthly bill increased, service decreased"
comcast,customer,Promised Speeds
comcast,customer,Comcast
comcast,customer,Data caps for cable ISP;s
comcast,customer,Comcast
comcast,customer,Youtube being throttled?
comcast,customer,Comcast Xfinity
comcast,customer,Internet speed
comcast,customer,Comcast will not help us please help
comcast,customer,Comcast Failing to Show up to scheduled appointment
comcast,customer,Comcast sales people not reflect what they said in the bill.
comcast,customer,Slow internet service
comcast,customer,internet provider
comcast,customer,slow internet
comcast,customer,Comcast
comcast,customer,Comcast cramming
comcast,customer,over payment
comcast,customer,Xfinity/Comcast Cable
comcast,customer,Throttling Internet
comcast,customer,Billing continues for 2 months after terminating service
comcast,customer,data usage caps
comcast,customer,Comcast charges
comcast,customer,comcast xfinity internet service.
comcast,customer,Comcast
comcast,customer,monopolistic billing practices
comcast,customer,Comcast Outage
comcast,customer,Unfair Pricing
comcast,customer,Unreasonable billing
comcast,customer,"Xfinity corporate bullying, breach of contract"
comcast,customer,I am so fed up with Comcast
comcast,customer,Terrible internet service from Comcast
comcast,customer,Comcast cramming services I didn't ask for to raise my bill
comcast,customer,Comcast over charge
comcast,customer,charged for no seevice
comcast,customer,Comcast Xfintity Internet Data Caps
comcast,customer,Miss Represented and over charged now
comcast,customer,comcst data cap
comcast,customer,Inconsistent and Intermittent Internet Connectivity
comcast,customer,Comcast will not refund or reimburse significant overcharges they admit to
comcast,customer,Lied to about install costs
comcast,customer,Issues with Comcast billing and equipment
comcast,customer,Comcast Internet
comcast,customer,comcast cap
comcast,customer,False Advertising/Bait and switch
comcast,customer,"comcast customer service, and billing issues"
comcast,customer,Comcast
comcast,customer,Internet Services
comcast,customer,i had sent out a check payment comcast
comcast,customer,Comcast Internet Service quality
comcast,customer,Comcast unfair pricing
comcast,customer,High Internet & Cable Bill
comcast,customer,problems with internet service
comcast,customer,"Speed throttling, speeds not at promised output"
comcast,customer,Service Availability
comcast,customer,Comcast Monthly Billing for Returned Modem
comcast,customer,complaint about comcast
comcast,customer,Extremely unsatisfied Comcast customer
comcast,customer,"Comcast, Ypsilanti MI Internet Speed"
